time,open,high,low,close,Volume
1739560200,6121.93,6123.8,6121.9,6123.66,17776890
1739560500,6123.69,6123.9,6120.33,6121.12,20581640
1739560800,6121.15,6121.15,6119.45,6120.24,18041170
1739561100,6120.28,6120.43,6117.18,6117.54,20139550
1739561400,6117.58,6118,6115.81,6117.45,21503650
1739561700,6117.54,6119.11,6116.37,6117.96,18817120
1739562000,6118.1,6118.54,6117.22,6118.31,18273770
1739562300,6118.36,6119.29,6116.19,6116.88,17961400
1739562600,6116.83,6117.38,6115.18,6116.77,18652380
1739562900,6116.88,6119.17,6115.71,6118.58,22578990
1739563200,6118.59,6118.59,6115.4,6116.18,19024600
1739563500,6116.14,6116.88,6115.54,6116.7,20240440
1739563800,6116.73,6117.41,6115.1,6117.38,24325340
1739564100,6117.45,6119.02,6117.07,6118.32,26835320
1739564400,6118.3,6118.61,6115.12,6115.22,29259240
1739564700,6115.27,6115.86,6112.64,6113.14,29248680
1739565000,6112.84,6116.25,6112.26,6116.17,36888720
1739565300,6116.15,6117.58,6115.32,6117.58,34045970
1739565600,6117.62,6117.62,6112.12,6113.35,39634800
1739565900,6113.47,6113.85,6111.93,6112.68,44319140
1739566200,6112.67,6118.67,6112.67,6117.67,78779130
1739566500,6115.6,6118.27,6113.64,6113.64,171978070
1739566800,6114.13,6114.62,6114.13,6114.62,406792970
1739889000,6123.83,6125.39,6118.41,6122.63,101573019
1739889300,6122.79,6123.28,6118.24,6122.26,69991850
1739889600,6122.6,6124.06,6116.3,6117.12,63145440
1739889900,6117.12,6119.11,6114.75,6117.78,57794480
1739890200,6117.54,6121.61,6114.32,6119.9,53244920
1739890500,6119.78,6121.85,6116.66,6118.3,45626720
1739890800,6115.59,6116.64,6108.94,6113.89,54659560
1739891100,6114,6116.25,6112.3,6114.73,45313770
1739891400,6114.72,6119.04,6112.44,6117.26,44705680
1739891700,6117.31,6118.49,6110.55,6111.19,39257670
1739892000,6111.52,6115.76,6111.05,6114.27,41354240
1739892300,6114.33,6115.34,6109.94,6111.33,39071510
1739892600,6111.27,6114.45,6109.38,6112.44,36768580
1739892900,6112.54,6117.31,6112.32,6115.41,34925770
1739893200,6115.84,6117.96,6114.71,6117.16,30649080
1739893500,6117.04,6117.46,6112.04,6114.45,30825420
1739893800,6114.49,6120.89,6113.43,6120.79,34097870
1739894100,6121,6122.34,6119.42,6122.12,29005090
1739894400,6121.96,6122.22,6120.69,6120.88,27559230
1739894700,6120.84,6122.26,6118.89,6121.66,30203890
1739895000,6121.51,6123.33,6119.5,6119.73,27589630
1739895300,6119.62,6121.25,6119.45,6119.45,24621710
1739895600,6119.55,6119.72,6113.54,6115.3,24832350
1739895900,6115.4,6120.41,6115,6119.83,25053830
1739896200,6119.84,6119.84,6116.03,6117.39,24119030
1739896500,6117.35,6119.47,6116.35,6119.19,23495240
1739896800,6119.31,6119.31,6117.02,6117.68,23803810
1739897100,6117.77,6122.24,6117.62,6122.24,23198070
1739897400,6122.3,6123.55,6122.02,6122.82,23351240
1739897700,6122.88,6123.39,6117.75,6118.15,22348590
1739898000,6118.16,6118.16,6116.21,6117.56,22308970
1739898300,6117.59,6118.45,6114.58,6115.61,21702510
1739898600,6115.53,6118.23,6113.84,6117.49,19403250
1739898900,6117.55,6117.63,6114.03,6114.85,20592180
1739899200,6114.86,6115.4,6113.49,6114.69,19833870
1739899500,6114.5,6116.08,6114.25,6115.72,19240470
1739899800,6115.87,6118.53,6115.87,6116.75,19336560
1739900100,6116.7,6118.86,6116.19,6118.25,16776900
1739900400,6118.2,6119.23,6117.02,6117.53,19158590
1739900700,6117.54,6118.39,6116.85,6117.6,19062890
1739901000,6117.72,6120.82,6117.65,6120.42,18252500
1739901300,6120.42,6120.43,6118.57,6118.87,18421890
1739901600,6118.91,6122.27,6118.19,6121.66,22533880
1739901900,6121.77,6122.06,6117.44,6117.86,19102520
1739902200,6117.91,6117.95,6115.21,6116.39,19308870
1739902500,6116.37,6116.77,6114.25,6114.25,19255250
1739902800,6114.25,6114.93,6111.01,6114.28,24269400
1739903100,6114.29,6115.62,6113.85,6114.07,21469770
1739903400,6114.01,6114.01,6111.33,6112.59,21026420
1739903700,6112.58,6113.05,6111.04,6112.12,18344990
1739904000,6111.98,6112.05,6110.32,6111.04,23843750
1739904300,6111.05,6113.63,6109.94,6113.63,19114930
1739904600,6113.56,6114.59,6112.56,6113.67,24127980
1739904900,6113.65,6114.88,6111.84,6111.92,20366980
1739905200,6111.96,6113.83,6111.83,6112.69,21284760
1739905500,6112.7,6113.56,6100.51,6102.92,28010620
1739905800,6102.84,6106.03,6102.81,6103.93,21677720
1739906100,6103.88,6104.27,6100.96,6101.29,21722190
1739906400,6101.33,6111.03,6099.51,6109.9,27847430
1739906700,6109.99,6110.43,6107.6,6107.6,23144000
1739907000,6107.7,6110.19,6106.6,6110.02,22124980
1739907300,6110.01,6110.92,6106.88,6106.93,20658250
1739907600,6106.94,6110,6106.94,6109.25,19905560
1739907900,6109.29,6112.78,6108.79,6112.61,23612480
1739908200,6112.65,6115.76,6112.1,6114.64,25812810
1739908500,6114.61,6115.84,6113.87,6114.2,23867340
1739908800,6114.28,6114.56,6113.19,6113.75,24974470
1739909100,6113.76,6114.04,6112.58,6113.47,24224100
1739909400,6113.44,6114.53,6112.16,6114.18,24382360
1739909700,6114.22,6114.28,6112.03,6112.99,28084660
1739910000,6113,6114.27,6112.05,6114.01,30520960
1739910300,6114.03,6115.14,6113.08,6113.2,32662980
1739910600,6113.26,6116,6113,6113.78,41453610
1739910900,6113.83,6114.44,6112.4,6113.2,39720440
1739911200,6113.28,6115.24,6111.63,6112.84,40927190
1739911500,6112.9,6114.28,6111.51,6112.3,46583070
1739911800,6112.85,6118.27,6112.54,6117.55,88665010
1739912100,6120.08,6129.39,6120.08,6129.39,200876360
1739912400,6129.49,6129.63,6129.49,6129.57,470331790
1739975400,6117.77,6119.06,6112.37,6116.83,74564727
1739975700,6116.76,6117.97,6114.51,6114.58,57781382
1739976000,6114.61,6118.16,6113.98,6115.5,52783195
1739976300,6115.34,6118.05,6112.19,6113.36,49151736
1739976600,6113.47,6116.99,6112.43,6116.66,41411050
1739976900,6116.71,6117.24,6114.28,6114.74,38752530
1739977200,6115.36,6118.3,6111.31,6112.38,43542610
